Partner ISO,Commodity Code,Trade Value
AZE,68,41418566
AZE,69,39894049
AZE,70,52650960
AZE,71,113718663
AZE,72,194596716
AZE,73,587200025
AZE,74,13382568
AZE,75,2300289
AZE,76,62073546
AZE,78,349838
AZE,79,908873
AZE,80,184814
AZE,81,398027
AZE,82,28486939
AZE,83,33639735
AZE,84,1255215232
AZE,85,602357966
AZE,86,63578395
AZE,87,359295978
AZE,88,290198039
AZE,89,39609489
AZE,90,241719716
AZE,91,22776434
AZE,92,840522
AZE,94,144322955
AZE,95,11894307
AZE,96,50965526
AZE,97,2468044
AZE,99,224067993
BDI,01,388961
BDI,02,975
BDI,03,297378
BDI,04,564229
BDI,05,37962
BDI,07,1446928
BDI,08,3311
BDI,09,132012
BDI,10,16081518
BDI,11,8197838
BDI,12,139332
BDI,13,1160456
BDI,14,4002
BDI,15,7214240
BDI,16,4965867
BDI,17,398425
BDI,18,147730
BDI,19,2752763
BDI,20,473033
BDI,21,3722792
BDI,22,2907816
BDI,23,12769
BDI,24,7082789
BDI,25,5587369
BDI,26,33
BDI,27,34487654
BDI,28,1714291
BDI,29,1504010
BDI,30,39721336
BDI,31,14034926
BDI,32,2794471
BDI,33,7580642
BDI,34,730002
BDI,35,597919
BDI,36,399089
BDI,37,90420
BDI,38,6096408
BDI,39,9480611
BDI,40,4752357
BDI,41,27309
BDI,42,511753
BDI,44,516980
BDI,45,1666
BDI,48,8264988
BDI,49,3359731
BDI,50,24900
BDI,51,26325
BDI,52,2225034
BDI,53,1177
BDI,54,148562
BDI,55,663030
BDI,56,98656
BDI,57,174999
BDI,58,99695
BDI,59,109218
BDI,60,11185
BDI,61,913539
BDI,62,2357755
BDI,63,7285512
BDI,64,2648898
BDI,65,1320843
BDI,66,21284
BDI,67,76821
BDI,68,479722
BDI,69,1557022
BDI,70,5895704
BDI,71,5824
BDI,72,14260433
BDI,73,7730677
BDI,74,42209
BDI,75,3202
BDI,76,977774
BDI,78,5591
BDI,81,127
BDI,82,1579330
BDI,83,1121821
BDI,84,27931707
BDI,85,27746595
BDI,86,3871225
BDI,87,34853472
BDI,88,38723
BDI,90,5661359
BDI,91,20792
BDI,92,527726
BDI,94,4037850
BDI,95,230121
BDI,96,1791060
BDI,97,460
BDI,99,2632391
BEL,01,635295317
BEL,02,1508700863
BEL,03,1513759663
BEL,04,3183717896
BEL,05,123083281
BEL,06,750872209
BEL,07,1796291874
BEL,08,2371829934
BEL,09,1533102603
BEL,10,1656055670
BEL,11,509836250
BEL,12,1466141600
BEL,13,113159692
BEL,14,22846453
BEL,15,1725430517
BEL,16,1099432102
BEL,17,765821177
BEL,18,1899653915
BEL,19,1719777637
BEL,20,2083902768
BEL,21,1300197018
BEL,22,3018029563
BEL,23,1946699199
BEL,24,2132720463
BEL,25,1072660286
BEL,26,2639335089
BEL,27,20865724886
BEL,28,2506308223
BEL,29,26838455175
BEL,30,29826713015
BEL,31,890340915
BEL,32,2369411556
BEL,33,2715956410
BEL,34,1926050220
BEL,35,601189502
BEL,36,23082026
BEL,37,442870259
BEL,38,5493525637
BEL,39,16214431941
BEL,40,3793519730
BEL,41,90560542
BEL,42,1100565841
BEL,43,31011453
BEL,44,2475482392
BEL,45,18974971
BEL,46,40516804
BEL,47,618029760
BEL,48,4421030501
BEL,49,1065768061
BEL,50,9244219
BEL,51,96867374
BEL,52,311268242
BEL,53,143565841
BEL,54,821292247
BEL,55,537931449
BEL,56,526036300
BEL,57,281794788
BEL,58,133710163
BEL,59,209604437
BEL,60,146442358
BEL,61,4053656702
BEL,62,3517850824
BEL,63,1130732659
BEL,64,2659652160
BEL,65,170099456
BEL,66,50660348
BEL,67,69023962
BEL,68,915742858
BEL,69,940850781
BEL,70,1646618211
BEL,71,23001922937
BEL,72,8448614614
BEL,73,4845279686
BEL,74,2236229474
BEL,75,409013661
BEL,76,2589738113
BEL,78,173555051
BEL,79,664510059
BEL,80,121390427
BEL,81,316950144
BEL,82,1326147987
BEL,83,1008498933
BEL,84,29139315283
BEL,85,15744714141
BEL,86,272172892
BEL,87,35387028065
BEL,88,901837912
BEL,89,707907850
BEL,90,11851256145
BEL,91,351700713
BEL,92,105684695
BEL,94,4261436256
BEL,95,1539410321
BEL,96,890035502
BEL,97,781400509
BEL,99,2451313130
BEN,01,4803575
BEN,02,117560240
BEN,03,64546390
BEN,04,16591234
BEN,05,2295693
BEN,06,45156
BEN,07,5526926
BEN,08,4762660
BEN,09,11640805
BEN,10,790163657
BEN,11,39161385
BEN,12,1533806
BEN,13,784088
BEN,15,416466871
BEN,16,18005056
BEN,17,80399967
BEN,18,3489836
BEN,19,77801268
BEN,20,73928471
BEN,21,51170023
BEN,22,55638882
BEN,23,3925476
BEN,24,9624315
BEN,25,36783359
BEN,26,203612
BEN,27,143916924
BEN,28,4954839
BEN,29,9702043
BEN,30,101485126
BEN,31,21183681
BEN,32,14913162
BEN,33,29993510
BEN,34,32302880
BEN,35,2618502
BEN,36,4512483
BEN,37,2295468
BEN,38,29470008
BEN,39,102626109
BEN,40,19164577
BEN,41,17689
BEN,42,43598281
BEN,43,1727
BEN,44,5231074
BEN,45,7394
BEN,46,1721207
BEN,47,20842
BEN,48,38497750
BEN,49,5487258
BEN,50,31623
BEN,51,76486
BEN,52,429142274
BEN,53,132431
BEN,54,151657458
BEN,55,46263975
BEN,56,6131118
BEN,57,2552220
BEN,58,11015165
BEN,59,4496344
BEN,60,9790422
BEN,61,16352291
BEN,62,16700978
BEN,63,67435457
BEN,64,101060501
BEN,65,2413999
BEN,66,763348
BEN,67,172964201
BEN,68,6642873
BEN,69,43738261
BEN,70,13882152
BEN,71,5115287
BEN,72,52292198
BEN,73,86277030
BEN,74,7018683
BEN,75,3092
BEN,76,80604315
BEN,78,14160
BEN,79,1184557
BEN,80,230532
BEN,81,1574
BEN,82,10573809
BEN,83,33449909
BEN,84,188673711
BEN,85,460252218
BEN,86,395139
BEN,87,396858055
BEN,88,88672
BEN,89,453850
BEN,90,141060891
BEN,91,1051974
BEN,92,102934
BEN,94,52980347
BEN,95,8386035
BEN,96,27455194
BEN,97,152533
BEN,99,10642139
BES,01,28462
BES,02,368064
BES,03,181907
BES,04,890290
BES,05,2
BES,06,29517
BES,07,384449
BES,08,147996
BES,09,5683990
BES,10,834
BES,11,204449
BES,12,10541
BES,13,37
BES,14,2921
BES,15,65254
BES,16,719304
BES,17,207590
BES,18,140787
BES,19,612086
BES,20,733354
BES,21,1130504
BES,22,8448589
BES,23,783074
BES,24,346
BES,25,70197
BES,26,179
BES,27,301538582
BES,28,25560
BES,29,26034
BES,30,4539105
BES,31,863
BES,32,1013039
BES,33,443729
BES,34,428928
BES,35,73668
BES,36,9460
BES,37,1017
BES,38,366426
BES,39,2944285
BES,40,1454759
BES,41,295
BES,42,61163
BES,43,289
BES,44,1344387
BES,45,405
BES,46,17369
BES,47,6
BES,48,408835
BES,49,1200561
BES,52,1665
BES,54,10561
BES,55,1286
BES,56,211053
BES,57,15913
BES,58,18226
BES,59,20410
BES,60,2
BES,61,137678
BES,62,433002
BES,63,965905
BES,64,257858
BES,65,14691
BES,66,17577
BES,67,20020
BES,68,708603
BES,69,828500
BES,70,441915
BES,71,85547
BES,72,216635
BES,73,4444570
BES,74,281549
BES,75,3
BES,76,1613205
BES,79,8
BES,81,47811
BES,82,349210
BES,83,277800
BES,84,6511435
BES,85,6606844
BES,86,26923
BES,87,2701749
BES,88,9948
BES,89,1365017
BES,90,2478888
BES,91,525304
BES,92,6241
BES,94,6389534
BES,95,731019
BES,96,102708
BES,97,4666
BES,99,2040144
BFA,01,28152110
BFA,02,260126
BFA,03,21356462
BFA,04,24075590
BFA,05,81314
BFA,06,52640
BFA,07,12458035
BFA,08,4134106
BFA,09,6167487
BFA,10,49482965
BFA,11,16781000
BFA,12,6676088
BFA,13,4409350
BFA,15,9798104
BFA,16,6141461
BFA,17,7008085
BFA,18,1485862
BFA,19,26505270
BFA,20,10616521
BFA,21,45463751
BFA,22,39415297
BFA,23,1115621
BFA,24,19446142
BFA,25,63632421
BFA,26,1312602
BFA,27,91000815
BFA,28,27263171
BFA,29,4032388
BFA,30,134648253
BFA,31,84930634
BFA,32,8126900
BFA,33,47726722
BFA,34,6844854
BFA,35,1757916
BFA,36,7141025
BFA,37,2755614
BFA,38,29656245
BFA,39,335191726
BFA,40,24818536
BFA,41,13215
BFA,42,792396
BFA,43,2
BFA,44,6504892
BFA,45,521
BFA,46,5180931
BFA,47,19457
BFA,48,19080377
BFA,49,6048717
BFA,50,16317
BFA,51,89697
BFA,52,4248799
BFA,53,77345
BFA,54,7892944
BFA,55,4716872
BFA,56,998867
BFA,57,605310
BFA,58,364811
BFA,59,1022276
BFA,60,102505
BFA,61,1372301
BFA,62,3665468
BFA,63,17174658
BFA,64,6784834
BFA,65,781264
BFA,66,81411
BFA,67,2942355
BFA,68,1876729
BFA,69,3329127
BFA,70,4187507
BFA,71,538322
BFA,72,27012793
BFA,73,59522544
BFA,74,454185
BFA,75,65211
BFA,76,6923641
BFA,78,12240
BFA,79,33913
BFA,80,305482
BFA,81,5091
BFA,82,12185133
BFA,83,8343240
BFA,84,258594624
BFA,85,131458698
BFA,86,697314
BFA,87,151825988
BFA,88,2416897
BFA,89,5310
BFA,90,26677952
BFA,91,324711
BFA,92,70124
BFA,94,16578768
BFA,95,802394
BFA,96,4907344
BFA,97,69147
BFA,99,14347879
BGD,01,18448278
BGD,02,928398
BGD,03,40615790
BGD,04,238368144
BGD,05,32290098
BGD,06,384849
BGD,07,606218403
BGD,08,308692278
BGD,09,149452598
BGD,10,857781251
BGD,11,26141834
BGD,12,375274221
BGD,13,27719787
BGD,14,12521223
BGD,15,1459468591
BGD,16,1428136
BGD,17,696731664
BGD,18,14811209
BGD,19,84548047
BGD,20,12883668
BGD,21,88724615
BGD,22,13106581
BGD,23,409723164
BGD,24,16014088
BGD,25,458057175
BGD,26,31038364
BGD,27,2044261172
BGD,28,256157600
BGD,29,597638982
BGD,30,230632165
BGD,31,736498324
BGD,32,626403841
BGD,33,136510948
BGD,34,174237943
BGD,35,94052574
BGD,36,4013871
BGD,37,40749678
BGD,38,533649566
BGD,39,1957708697
BGD,40,278704654
BGD,41,136890670
BGD,42,100237556
BGD,43,748162
BGD,44,50732454
BGD,45,208811
BGD,46,249183
BGD,47,256857455
BGD,48,655951749
BGD,49,54000322
BGD,50,5323657
BGD,51,62381291
BGD,52,5317081295
BGD,53,151369138
BGD,54,912464836
BGD,55,1510850569
BGD,56,110450793
BGD,57,12465162
BGD,58,385530465
BGD,59,305523456
BGD,60,1002892091
BGD,61,89841004
BGD,62,235978133
BGD,63,55895660
BGD,64,186665861
BGD,65,17571265
BGD,66,39802921
BGD,67,41189449
BGD,68,60455421
BGD,69,138406942
BGD,70,117653464
BGD,71,496637846
BGD,72,2037917540
BGD,73,569006584
BGD,74,177266300
BGD,75,4295478
BGD,76,306885431
BGD,78,42176333
BGD,79,163573991
BGD,80,6232141
BGD,81,3645193
BGD,82,76351728
BGD,83,195832307
BGD,84,5329514572
BGD,85,3058628443
BGD,86,117933471
BGD,87,1674959052
BGD,88,59431356
BGD,89,154936532
BGD,90,577030125
BGD,91,26881465
BGD,92,2231536
BGD,94,218332194
BGD,95,62198078
BGD,96,429543130
BGD,97,338210
BGD,99,595317587
BGR,01,32281819
BGR,02,354486046
BGR,03,81946237
BGR,04,213657236
BGR,05,29405872
BGR,06,33186279
BGR,07,132669083
BGR,08,170766230
BGR,09,115839980
BGR,10,87179996
BGR,11,25787279
BGR,12,181118504
BGR,13,7488347
BGR,14,659193
BGR,15,234058942
BGR,16,50577099
BGR,17,159981997
BGR,18,178403720
BGR,19,149684554
BGR,20,135290562
BGR,21,174098551
BGR,22,288111368
BGR,23,132459994
BGR,24,214616739
BGR,25,94265912
BGR,26,1882476055
BGR,27,2435462032
BGR,28,70414495
BGR,29,232755489
BGR,30,1186485388
BGR,31,213360936
BGR,32,183819287
BGR,33,276766578
BGR,34,162797368
BGR,35,49841101
BGR,36,25629311
BGR,37,16979102
BGR,38,603828881
BGR,39,1299479822
BGR,40,400418164
BGR,41,107762773
BGR,42,101539932
BGR,43,8316469
BGR,44,183563308
BGR,45,3522057
BGR,46,1329194
BGR,47,19158540
BGR,48,423354475
BGR,49,46360985
BGR,50,12820502
BGR,51,222408439
BGR,52,189044152
BGR,53,10090753
BGR,54,258445589
BGR,55,281295475
BGR,56,68660443
BGR,57,33495919
BGR,58,119618104
BGR,59,98386634
BGR,60,372953398
BGR,61,413544058
BGR,62,394208596
BGR,63,111214416
BGR,64,227413296
BGR,65,9130855
BGR,66,4077872
BGR,67,1932739
BGR,68,92892190
BGR,69,115753589
BGR,70,147755392
BGR,71,81050500
BGR,72,557766078
BGR,73,1030330414
BGR,74,381183209
BGR,75,8625060
BGR,76,375464318
BGR,78,72981141
BGR,79,12543879
BGR,80,3912686
BGR,81,11474858
BGR,82,104341047
BGR,83,165610132
BGR,84,2842181874
BGR,85,2622473756
BGR,86,45699732
BGR,87,2338745198
BGR,88,142626558
BGR,89,146049518
BGR,90,458117719
BGR,91,43883066
BGR,92,4411676
BGR,94,280999529
BGR,95,158431643
BGR,96,134702861
BGR,97,4047917
BGR,99,618584292
BHR,01,20356636
BHR,02,170393821
BHR,03,20608379
BHR,04,93023071
BHR,05,239025
BHR,06,7019715
BHR,07,78378700
BHR,08,78951686
BHR,09,18612267
BHR,10,75742018
BHR,11,5607775
BHR,12,5344868
BHR,13,2823678
BHR,14,65939
BHR,15,40893223
BHR,16,18406639
BHR,17,89321115
BHR,18,31868759
BHR,19,101157750
BHR,20,117102687
BHR,21,69452614
BHR,22,67520067
BHR,23,9877671
BHR,24,152554174
BHR,25,146028386
BHR,26,216841760
BHR,27,157995591
BHR,28,62974379
BHR,29,54067672
BHR,30,150133009
BHR,31,3204250
BHR,32,40558526
BHR,33,108653810
BHR,34,56122687
BHR,35,10233942
BHR,36,866454
BHR,37,1811860
BHR,38,81347668
BHR,39,294986141
BHR,40,183122374
BHR,41,1108126
BHR,42,42391186
BHR,43,208275
BHR,44,86040606
BHR,45,739124
BHR,46,240830
BHR,47,7801124
BHR,48,87468413
BHR,49,27245541
BHR,50,1196126
BHR,51,756179
BHR,52,48193599
BHR,53,662773
BHR,54,19609986
BHR,55,14582141
BHR,56,13482409
BHR,57,14324015
BHR,58,4623125
BHR,59,4312707
BHR,60,3370678
BHR,61,228311938
BHR,62,141652663
BHR,63,22564376
BHR,64,100435441
BHR,65,3728222
BHR,66,462039
BHR,67,1886351
BHR,68,76083719
BHR,69,92310187
BHR,70,64631588
BHR,71,870421897
BHR,72,200792239
BHR,73,179559955
BHR,74,27115209
BHR,75,1727590
BHR,76,156844569
BHR,78,82449
BHR,79,1679496
BHR,80,7253672
BHR,81,16627427
BHR,82,19426970
BHR,83,53035502
BHR,84,1257304204
BHR,85,708434112
BHR,86,2470378
BHR,87,1523086110
BHR,88,107949429
BHR,89,698377726
BHR,90,176468728
BHR,91,112082301
BHR,92,593580
BHR,94,152076309
BHR,95,27977317
BHR,96,35858527
BHR,97,2756910
BHR,99,310446920
BHS,01,464602
BHS,02,82122277
BHS,03,7292961
BHS,04,24539855
BHS,05,85345
BHS,06,5821131
BHS,07,13367294
BHS,08,11564376
BHS,09,5337409
BHS,10,6831853
BHS,11,7928877
BHS,12,803173
BHS,13,225623
BHS,14,39919
BHS,15,8785414
BHS,16,19552004
BHS,17,7701049
BHS,18,3539171
BHS,19,39582607
BHS,20,27531431
BHS,21,33227704
BHS,22,57259824
BHS,23,6881532
BHS,24,5025415
BHS,25,16729957
BHS,26,336695
BHS,27,1676598685
BHS,28,5717815
BHS,29,106173171
BHS,30,41470248
BHS,31,2348521
BHS,32,26588495
BHS,33,18924363
BHS,34,40735203
BHS,35,1535035
BHS,36,442350
BHS,37,189906
BHS,38,15106847
BHS,39,54197226
BHS,40,16127463
BHS,41,41842
BHS,42,6607234
BHS,43,124838
BHS,44,68997532
BHS,45,39562
BHS,46,199438
BHS,47,581
BHS,48,23088005
BHS,49,9500125
BHS,50,59216
BHS,51,73103
BHS,52,110542
BHS,53,38479
BHS,54,589475
BHS,55,380356
BHS,56,1494155
BHS,57,7815329
BHS,58,562467
BHS,59,536936
BHS,60,437557
BHS,61,8364587
BHS,62,6953422
BHS,63,12062121
BHS,64,9168260
BHS,65,820242
BHS,66,866602
BHS,67,437508
BHS,68,31406904
BHS,69,9902002
BHS,70,15317914
BHS,71,42583739
BHS,72,17916816
BHS,73,63303646
BHS,74,6829825
BHS,75,226577
BHS,76,28650356
BHS,78,78306
BHS,79,194477
BHS,80,126889
BHS,81,52752
BHS,82,6547558
BHS,83,16666112
BHS,84,273448465
BHS,85,192630797
BHS,86,976526
BHS,87,139595917
BHS,88,83298677
BHS,89,2509916742
BHS,90,32816445
BHS,91,16835989
BHS,92,1778474
BHS,94,79857589
BHS,95,19698815
BHS,96,5149535
BHS,97,28593288
BHS,99,763895236
BIH,01,33811412
BIH,02,138149240
BIH,03,15488320
BIH,04,74417356
BIH,05,2923507
BIH,06,8535451
BIH,07,37068891
BIH,08,64082321
BIH,09,15750603
BIH,10,125118851
BIH,11,28196720
BIH,12,49455487
BIH,13,1707112
BIH,14,125119
BIH,15,103492428
BIH,16,51037159
BIH,17,37676541
BIH,18,77142271
BIH,19,100470365
BIH,20,37031162
BIH,21,128627188
BIH,22,170471572
BIH,23,78910474
BIH,24,43383752
BIH,25,48364036
BIH,26,709506
BIH,27,542485960
BIH,28,74058767
BIH,29,29286048
BIH,30,301772787
BIH,31,46131209
BIH,32,81797380
BIH,33,114103290
BIH,34,79195404
BIH,35,18627704
BIH,36,9388265
BIH,37,2993702
BIH,38,81357673
BIH,39,451638234
BIH,40,97826046
BIH,41,185545739
BIH,42,56724957
BIH,43,865899
BIH,44,128410957
BIH,45,464820
BIH,46,307490
BIH,47,16731136
BIH,48,156793793
BIH,49,25713351
BIH,50,1112574
BIH,51,25086712
BIH,52,27213964
BIH,53,464378
BIH,54,42397257
BIH,55,38886637
BIH,56,43692685
BIH,57,17648147
BIH,58,17661703
BIH,59,77999048
BIH,60,49610461
BIH,61,97768708
BIH,62,84025596
BIH,63,25695438
BIH,64,192379874
BIH,65,1861340
BIH,66,1065422
BIH,67,857453
BIH,68,38435769
BIH,69,71120543
BIH,70,54401856
BIH,71,5861938
BIH,72,219887688
BIH,73,245714687
BIH,74,90416755
BIH,75,526462
BIH,76,90033520
BIH,78,2707735
BIH,79,16653632
BIH,80,16186950
BIH,81,1703060
BIH,82,42687127
BIH,83,82515186
BIH,84,654660187
BIH,85,492134657
BIH,86,6683716
BIH,87,603448070
BIH,88,1199637
BIH,89,620976
BIH,90,111919999
BIH,91,5491838
BIH,92,1124518
BIH,94,118092574
BIH,95,22624128
BIH,96,48588833
BIH,97,170700
BIH,99,64164634
BLM,01,553
BLM,02,537210
BLM,03,349036
BLM,04,2505516
BLM,05,1705
BLM,06,62885
BLM,07,863297
BLM,08,467380
BLM,09,264486
BLM,10,16735
BLM,11,208235
BLM,12,6331
BLM,13,15848
BLM,15,292192
BLM,16,1674614
BLM,17,62642
BLM,18,305402
BLM,19,3199865
BLM,20,490921
BLM,21,5530396
BLM,22,9883868
BLM,23,221306
BLM,25,2446054
BLM,26,12
BLM,27,5523227
BLM,28,106432
BLM,29,25581
BLM,30,447896
BLM,31,76204
BLM,32,1250919
BLM,33,1273333
BLM,34,1300699
BLM,35,87776
BLM,36,4190
BLM,37,1370
BLM,38,872390
BLM,39,3564195
BLM,40,456882
BLM,41,1231
BLM,42,5063577
BLM,43,11388
BLM,44,4002465
BLM,46,52179
BLM,47,937
BLM,48,916655
BLM,49,789410
BLM,52,24661
BLM,53,20312
BLM,54,21379
BLM,55,56116
BLM,56,72273
BLM,57,151360
BLM,58,12605
BLM,59,52055
BLM,60,6076
BLM,61,1445984
BLM,62,2367104
BLM,63,1626628
BLM,64,1429715
BLM,65,54527
BLM,66,79604
BLM,67,136249
BLM,68,921249
BLM,69,1281969
BLM,70,704085
BLM,71,4756477
BLM,72,481680
BLM,73,3253830
BLM,74,96522
BLM,76,1603358
BLM,78,3530
BLM,79,12333
BLM,80,12803
BLM,81,11782
BLM,82,769323
BLM,83,791514
BLM,84,12563868
BLM,85,6066400
BLM,86,28663
BLM,87,4364075
BLM,88,4446
BLM,89,2304553
BLM,90,531249
BLM,91,6823597
BLM,92,8478
BLM,94,10816774
BLM,95,1105658
BLM,96,327860
BLM,97,134650
BLM,99,449546
BLR,01,26678271
BLR,02,37793532
BLR,03,253541592
BLR,04,79637026
BLR,05,7350616
BLR,06,38041808
BLR,07,191422074
BLR,08,454197884
BLR,09,58712023
BLR,10,28301859
BLR,11,22540129
BLR,12,55451187
BLR,13,8662970
BLR,14,137051
BLR,15,96711086
BLR,16,36290631
BLR,17,41975727
BLR,18,106854983
BLR,19,112645694
BLR,20,79048639
BLR,21,167994846
BLR,22,149818635
BLR,23,117029373
BLR,24,75538557
BLR,25,145238703
BLR,26,14466141
BLR,27,4825669886
BLR,28,144642547
BLR,29,319541700
BLR,30,443703227
BLR,31,51642310
BLR,32,171927161
BLR,33,179069633
BLR,34,141231736
BLR,35,37431344
BLR,36,2340838
BLR,37,9034750
BLR,38,222818889
BLR,39,1001752336
BLR,40,251068495
BLR,41,32796847
BLR,42,17676723
BLR,43,4125105
BLR,44,91680435
BLR,45,1923119
BLR,46,472664
BLR,47,14512481
BLR,48,313589483
BLR,49,30237621
BLR,50,384764
BLR,51,12588367
BLR,52,47240110
BLR,53,4824133
BLR,54,69983396
BLR,55,51931991
BLR,56,50496924
BLR,57,12899219
BLR,58,26385505
BLR,59,21635027
BLR,60,83398584
BLR,61,84866525
BLR,62,97675033
BLR,63,36695183
BLR,64,123339869
BLR,65,4886249
BLR,66,644622
BLR,67,1568589
BLR,68,94979662
BLR,69,50977621
BLR,70,96419320
BLR,71,136947388
BLR,72,892035714
BLR,73,510058194
BLR,74,141772946
BLR,75,5858369
BLR,76,222094168
BLR,78,2060603
BLR,79,18319718
BLR,80,1948170
BLR,81,2192835
BLR,82,84012371
BLR,83,98745328
BLR,84,2048012790
BLR,85,1347767376
BLR,86,110664825
BLR,87,835604935
BLR,88,482845661
BLR,89,835347
BLR,90,333058186
BLR,91,7170286
BLR,92,1205464
BLR,94,120842824
BLR,95,39127368
BLR,96,105779450
BLR,97,1791819
BLR,99,2815900005
BLZ,01,717491
BLZ,02,2872490
BLZ,03,1316493
BLZ,04,15783426
BLZ,05,64100
BLZ,06,151036
BLZ,07,3679467
BLZ,08,1524775
BLZ,09,3932574
BLZ,10,7379043
BLZ,11,3311283
BLZ,12,1151757
BLZ,13,149422
BLZ,14,38363
BLZ,15,8469527
BLZ,16,7409156
BLZ,17,2290841
BLZ,18,812405
BLZ,19,12005931
BLZ,20,6729048
BLZ,21,21380828
BLZ,22,15158559
BLZ,23,16361412
BLZ,24,30869516
BLZ,25,15538827
BLZ,26,122579
BLZ,27,55658947
BLZ,28,2812313
BLZ,29,933238
BLZ,30,10172778
BLZ,31,13317091
BLZ,32,7723789
BLZ,33,6853986
BLZ,34,11498821
BLZ,35,461467
BLZ,36,202814
BLZ,37,47764
BLZ,38,10874385
BLZ,39,29835187
BLZ,40,9104089
BLZ,41,4066
BLZ,42,12892323
BLZ,43,165900
BLZ,44,11669010
BLZ,45,411
BLZ,46,29256
BLZ,47,834390
BLZ,48,9703018
BLZ,49,3268568
BLZ,50,7086
BLZ,51,4708
BLZ,52,720588
BLZ,53,9266
BLZ,54,877710
BLZ,55,303042
BLZ,56,830737
BLZ,57,357017
BLZ,58,82239
BLZ,59,233708
BLZ,60,127897
BLZ,61,14241226
BLZ,62,20988691
BLZ,63,4178725
BLZ,64,13964519
BLZ,65,444984
BLZ,66,568963
BLZ,67,403770
BLZ,68,3516624
BLZ,69,4164081
BLZ,70,4929423
BLZ,71,26968434
BLZ,72,19144784
BLZ,73,24818748
BLZ,74,1201407
BLZ,75,43630
BLZ,76,9531125
BLZ,78,8121
BLZ,79,65099
BLZ,80,84796
BLZ,82,2680086
BLZ,83,3575803
BLZ,84,79803331
BLZ,85,54118620
BLZ,86,1420331
BLZ,87,48861044
BLZ,88,1997405
BLZ,89,14885479
BLZ,90,14165775
BLZ,91,3411822
BLZ,92,76059
BLZ,94,10235983
BLZ,95,4468442
BLZ,96,6581840
BLZ,97,71288
BLZ,99,34022353
BMU,01,146220
BMU,02,20891362
BMU,03,5596723
BMU,04,7920483
BMU,05,20303
BMU,06,274276
BMU,07,4563356
BMU,08,10969689
BMU,09,2047005
BMU,10,730301
BMU,11,1059760
BMU,12,369687
BMU,13,37634
BMU,14,3262
BMU,15,1899160
BMU,16,5086340
BMU,17,1913585
BMU,18,1686260
BMU,19,14186704
BMU,20,8488183
BMU,21,12242923
BMU,22,34995654
BMU,23,2990014
BMU,24,485433
BMU,25,3922864
BMU,27,77922211
BMU,28,3018055
BMU,29,349346
BMU,30,27791805
BMU,31,436224
BMU,32,4188076
BMU,33,5235748
BMU,34,4805699
BMU,35,226888
BMU,36,32198
BMU,37,127468
BMU,38,4296369
BMU,39,14289783
BMU,40,3443241
BMU,41,6484
BMU,42,1327896
BMU,43,66703
BMU,44,9550958
BMU,45,1586
BMU,46,22391
BMU,48,8403586
BMU,49,2970086
BMU,50,2903
BMU,51,1154
BMU,52,39478
BMU,53,5172
BMU,54,74750
BMU,55,21821
BMU,56,1982611
BMU,57,1290767
BMU,58,70768
BMU,59,180989
BMU,60,29025
BMU,61,3668293
BMU,62,4365079
BMU,63,2649750
BMU,64,2700208
BMU,65,590626
BMU,66,315842
BMU,67,112181
BMU,68,5200284
